code,pred_date,pred_return_FreTS,pred_return_PatchTST,pred_return_WPMixer,pred_return_iTransformer,rank_FreTS,rank_PatchTST,rank_WPMixer,rank_iTransformer,rank_sum,rank_sum_rank
603707.SH,2025-12-30,-0.002166192512959242,-0.0037652701139450073,-0.004273135680705309,-0.0061505199410021305,1992.0,2432.0,2628.0,925.0,7977.0,2322.0
000599.SZ,2025-12-30,-0.017971791326999664,-0.003628143109381199,0.009071774780750275,-0.03019675798714161,2799.0,2410.0,72.0,2698.0,7979.0,2323.0
603222.SH,2025-12-30,0.0020643374882638454,-0.001752662006765604,-0.00610411586239934,-0.021641721948981285,1006.0,1850.0,2748.0,2380.0,7984.0,2324.0
000890.SZ,2025-12-30,0.006775035057216883,-0.0051210238598287106,-0.0036354437470436096,-0.02624792605638504,231.0,2618.0,2558.0,2581.0,7988.0,2325.0
002683.SZ,2025-12-30,-0.007259496487677097,0.004446123261004686,-0.004517872352153063,-0.027623241767287254,2505.0,207.0,2648.0,2628.0,7988.0,2325.0
002645.SZ,2025-12-30,-0.0024895761162042618,-0.002977245021611452,0.0009930890519171953,-0.027249451726675034,2029.0,2264.0,1089.0,2607.0,7989.0,2327.0
002215.SZ,2025-12-30,-0.004466512706130743,-0.0007006003870628774,-0.003824321087449789,-0.012835066765546799,2290.0,1384.0,2576.0,1746.0,7996.0,2328.0
603811.SH,2025-12-30,-0.0033608879894018173,-0.004255485720932484,-0.0019337560515850782,-0.0074453651905059814,2150.0,2515.0,2225.0,1120.0,8010.0,2329.0
000728.SZ,2025-12-30,-0.001835045637562871,-0.001980999717488885,-0.0030647781677544117,-0.012351562269032001,1919.0,1935.0,2461.0,1697.0,8012.0,2330.0
603093.SH,2025-12-30,0.00019054434960708022,-0.003031799104064703,-0.0026000102516263723,-0.014511135406792164,1478.0,2274.0,2374.0,1886.0,8012.0,2330.0
002175.SZ,2025-12-30,0.00249801529571414,-0.0019858579616993666,-0.005595726426690817,-0.023657817393541336,879.0,1937.0,2730.0,2474.0,8020.0,2332.0
002837.SZ,2025-12-30,-0.013638867996633053,0.002301545348018408,-0.0012852053623646498,-0.034826602786779404,2758.0,464.0,2027.0,2778.0,8027.0,2333.0
000792.SZ,2025-12-30,-0.007023363374173641,-0.002609869698062539,0.00018370122415944934,-0.01584070362150669,2487.0,2164.0,1395.0,1986.0,8032.0,2334.0
002909.SZ,2025-12-30,-0.0075423866510391235,-0.0052442895248532295,0.005881599150598049,-0.029620347544550896,2523.0,2631.0,196.0,2687.0,8037.0,2335.0
000997.SZ,2025-12-30,-0.0007502335938625038,-0.002157636685296893,-0.0025856937281787395,-0.01544616837054491,1703.0,2000.0,2372.0,1963.0,8038.0,2336.0
000551.SZ,2025-12-30,-0.0011366538237780333,-0.0007252341019921005,-0.0014983811415731907,-0.03362732380628586,1783.0,1390.0,2106.0,2760.0,8039.0,2337.0
600089.SH,2025-12-30,-0.008063274435698986,-0.0010627743322402239,-0.001613684231415391,-0.013555181212723255,2556.0,1538.0,2149.0,1804.0,8047.0,2338.0
002828.SZ,2025-12-30,-0.015037083066999912,-0.003599872812628746,9.872351074591279e-05,-0.010032933205366135,2782.0,2405.0,1448.0,1421.0,8056.0,2339.0
603767.SH,2025-12-30,-0.006898536346852779,0.0012575729051604867,-0.003244788385927677,-0.022243214771151543,2475.0,683.0,2488.0,2411.0,8057.0,2340.0
600592.SH,2025-12-30,0.010827647522091866,-0.008850736543536186,-0.004651757888495922,-0.025658179074525833,69.0,2776.0,2657.0,2563.0,8065.0,2341.0
603773.SH,2025-12-30,-0.006152353715151548,-0.0018966938368976116,0.0006786311278119683,-0.024589180946350098,2424.0,1917.0,1204.0,2520.0,8065.0,2341.0
002568.SZ,2025-12-30,0.0004112797323614359,-0.004870238248258829,-0.005473531316965818,-0.009108340367674828,1429.0,2588.0,2721.0,1329.0,8067.0,2343.0
603699.SH,2025-12-30,-0.01032636221498251,-0.0028487336821854115,0.00027557479916140437,-0.013678246177732944,2666.0,2231.0,1353.0,1818.0,8068.0,2344.0
603878.SH,2025-12-30,-0.008207560516893864,-0.000740537594538182,-0.0007160500972531736,-0.019950000569224358,2568.0,1400.0,1821.0,2282.0,8071.0,2345.0
000785.SZ,2025-12-30,-3.517704681144096e-05,-0.002532295184209943,-0.0030618789605796337,-0.015139381401240826,1538.0,2140.0,2459.0,1936.0,8073.0,2346.0
002547.SZ,2025-12-30,-0.005110208876430988,-0.004275195300579071,-0.0015168306417763233,-0.007305653765797615,2341.0,2516.0,2115.0,1107.0,8079.0,2347.0
002058.SZ,2025-12-30,-0.016660163179039955,-0.0033734673634171486,0.001330579980276525,-0.015727628022432327,2790.0,2361.0,953.0,1977.0,8081.0,2348.0
002290.SZ,2025-12-30,0.003315170994028449,-0.0026364850345999002,-0.0035090548917651176,-0.029546990990638733,690.0,2171.0,2535.0,2685.0,8081.0,2348.0
000166.SZ,2025-12-30,-0.002344331704080105,-0.0032348092645406723,-0.0029223626479506493,-0.008950404822826385,2014.0,2328.0,2435.0,1306.0,8083.0,2350.0
002685.SZ,2025-12-30,-0.0020974166691303253,-0.001799652585759759,-0.0025664670392870903,-0.014642645604908466,1967.0,1865.0,2367.0,1893.0,8092.0,2351.0
600026.SH,2025-12-30,-0.004640715196728706,-0.0024209602270275354,-0.0001345032942481339,-0.017602678388357162,2301.0,2104.0,1562.0,2130.0,8097.0,2352.0
600162.SH,2025-12-30,0.0004964351537637413,-0.004357850644737482,-0.002482807729393244,-0.013707886449992657,1406.0,2529.0,2342.0,1820.0,8097.0,2352.0
600888.SH,2025-12-30,-0.004746380262076855,-0.005010934080928564,-0.0007082027732394636,-0.009429504163563251,2307.0,2609.0,1817.0,1374.0,8107.0,2354.0
603300.SH,2025-12-30,0.006742421537637711,-0.003681356552988291,-0.0067084776237607,-0.030103618279099464,234.0,2418.0,2768.0,2695.0,8115.0,2355.0
000555.SZ,2025-12-30,0.0033853757195174694,-0.00862154457718134,-0.0030423803254961967,-0.0189661867916584,674.0,2770.0,2455.0,2225.0,8124.0,2356.0
002085.SZ,2025-12-30,-0.0008266574586741626,-0.003498708363622427,-0.002307464135810733,-0.01249358244240284,1720.0,2388.0,2306.0,1714.0,8128.0,2357.0
600521.SH,2025-12-30,-0.0013156624045222998,-0.002396215917542577,-0.002862874884158373,-0.01344403624534607,1815.0,2093.0,2429.0,1793.0,8130.0,2358.0
603186.SH,2025-12-30,0.004790120758116245,-0.005608794279396534,-0.0022444892674684525,-0.033329807221889496,433.0,2651.0,2295.0,2755.0,8134.0,2359.0
002343.SZ,2025-12-30,-0.001216137781739235,-0.00580544164404273,-0.0051770941354334354,-0.006418146193027496,1799.0,2668.0,2696.0,972.0,8135.0,2360.0
000677.SZ,2025-12-30,-0.0026922905817627907,-0.004167238716036081,-0.0005345645477063954,-0.013764153234660625,2065.0,2504.0,1745.0,1824.0,8138.0,2361.0
002383.SZ,2025-12-30,-0.01506796944886446,-0.006475961767137051,0.003893662244081497,-0.01985068991780281,2783.0,2699.0,390.0,2277.0,8149.0,2362.0
600052.SH,2025-12-30,0.0003061388269998133,-0.004780790768563747,-0.0004936358309350908,-0.022012734785676003,1452.0,2574.0,1727.0,2398.0,8151.0,2363.0
600155.SH,2025-12-30,-0.0018658880144357681,-0.003800076898187399,-0.0031481795012950897,-0.008987351320683956,1927.0,2437.0,2472.0,1315.0,8151.0,2363.0
002882.SZ,2025-12-30,-0.0030692550353705883,-0.002431140746921301,-0.001292739761993289,-0.01484523992985487,2111.0,2105.0,2031.0,1911.0,8158.0,2365.0
603359.SH,2025-12-30,-0.0029639462009072304,-0.0038256030529737473,0.0016670612385496497,-0.03372573107481003,2100.0,2441.0,856.0,2761.0,8158.0,2365.0
002927.SZ,2025-12-30,-0.007446447387337685,-0.002582016633823514,-0.00028095656307414174,-0.014227204024791718,2518.0,2157.0,1623.0,1861.0,8159.0,2367.0
000859.SZ,2025-12-30,-0.003924812655895948,-0.003938031382858753,0.002488228492438793,-0.042605046182870865,2223.0,2463.0,662.0,2816.0,8164.0,2368.0
002660.SZ,2025-12-30,-0.00550752691924572,-0.004964777734130621,0.000797957880422473,-0.016461120918393135,2382.0,2603.0,1159.0,2031.0,8175.0,2369.0
002026.SZ,2025-12-30,-0.007834259420633316,-0.002362903207540512,0.0008199689327739179,-0.02210475318133831,2542.0,2083.0,1153.0,2400.0,8178.0,2370.0
600370.SH,2025-12-30,-0.0025097434408962727,-0.0012957542203366756,-0.0026922831311821938,-0.017258083447813988,2034.0,1646.0,2398.0,2101.0,8179.0,2371.0
002865.SZ,2025-12-30,-0.002168691251426935,-0.001981795532628894,-0.00042458384996280074,-0.025706827640533447,1993.0,1936.0,1692.0,2565.0,8186.0,2372.0
600399.SH,2025-12-30,-0.010144977830350399,-0.0032768165692687035,0.00029190839268267155,-0.014085584320127964,2659.0,2340.0,1345.0,1846.0,8190.0,2373.0
603887.SH,2025-12-30,-0.0025120277423411608,-0.004173115827143192,-0.006352188065648079,-0.005917007103562355,2036.0,2506.0,2758.0,893.0,8193.0,2374.0
000004.SZ,2025-12-30,-0.007388036698102951,-0.002894168719649315,0.00017059064703062177,-0.016525696963071823,2513.0,2242.0,1400.0,2040.0,8195.0,2375.0
603290.SH,2025-12-30,0.0006389563786797225,-0.00409881304949522,-0.0020700902678072453,-0.01680712029337883,1377.0,2496.0,2256.0,2067.0,8196.0,2376.0
002347.SZ,2025-12-30,-0.002067101653665304,-0.009384295903146267,0.0024909263011068106,-0.036770448088645935,1963.0,2782.0,660.0,2797.0,8202.0,2377.0
600218.SH,2025-12-30,-0.012148805893957615,-0.00021662021754309535,-0.000877921876963228,-0.02269439399242401,2727.0,1157.0,1888.0,2433.0,8205.0,2378.0
002886.SZ,2025-12-30,-0.002796681597828865,-0.0024798365775495768,-0.0007456999155692756,-0.018360242247581482,2079.0,2116.0,1830.0,2188.0,8213.0,2379.0
002319.SZ,2025-12-30,-0.0011154122184962034,-0.0021320676896721125,-0.0009539578459225595,-0.024706441909074783,1780.0,1990.0,1921.0,2528.0,8219.0,2380.0
603121.SH,2025-12-30,0.001375830266624689,-0.0032314006239175797,-0.0025285198353230953,-0.02095995843410492,1193.0,2327.0,2357.0,2342.0,8219.0,2380.0
601236.SH,2025-12-30,-0.005951260682195425,-0.003407381009310484,-0.003540304023772478,-0.00603651674464345,2407.0,2370.0,2543.0,906.0,8226.0,2382.0
603106.SH,2025-12-30,-0.004622540436685085,-0.0028418884612619877,-0.0002794514293782413,-0.017100634053349495,2298.0,2225.0,1622.0,2087.0,8232.0,2383.0
603327.SH,2025-12-30,-0.0016811899840831757,-0.004971845541149378,0.0010444392682984471,-0.02938949130475521,1886.0,2604.0,1063.0,2680.0,8233.0,2384.0
603992.SH,2025-12-30,-0.020296314731240273,-0.004522986710071564,0.004070389550179243,-0.024283157661557198,2813.0,2549.0,371.0,2502.0,8235.0,2385.0
000751.SZ,2025-12-30,-0.004099926445633173,-0.00648113526403904,-0.0013215926010161638,-0.008430084213614464,2241.0,2700.0,2041.0,1254.0,8236.0,2386.0
002923.SZ,2025-12-30,-0.006865079514682293,-0.0031313681975007057,-0.0024870357010513544,-0.007524212822318077,2473.0,2297.0,2343.0,1128.0,8241.0,2387.0
002591.SZ,2025-12-30,-0.006269014440476894,0.0026959616225212812,-0.005204976536333561,-0.030596090480685234,2431.0,403.0,2700.0,2708.0,8242.0,2388.0
002723.SZ,2025-12-30,-0.013520984910428524,0.004788273945450783,-0.0034494479186832905,-0.03508283197879791,2756.0,180.0,2527.0,2780.0,8243.0,2389.0
600988.SH,2025-12-30,-0.006371677853167057,0.0030817496590316296,-0.005561322905123234,-0.030862921848893166,2442.0,356.0,2727.0,2718.0,8243.0,2389.0
600966.SH,2025-12-30,-0.009419928304851055,-0.0018920169677585363,-0.0014045201241970062,-0.011745309457182884,2630.0,1913.0,2074.0,1641.0,8258.0,2391.0
603618.SH,2025-12-30,-0.004909132607281208,0.001489285845309496,-0.0039217290468513966,-0.03171968832612038,2325.0,609.0,2594.0,2730.0,8258.0,2391.0
601609.SH,2025-12-30,-0.004872120916843414,-0.00315608037635684,0.0007503781816922128,-0.02317523956298828,2322.0,2306.0,1177.0,2454.0,8259.0,2393.0
603111.SH,2025-12-30,-0.005102988798171282,-0.0035755508579313755,-0.0015433235093951225,-0.009707503020763397,2340.0,2399.0,2125.0,1395.0,8259.0,2393.0
002244.SZ,2025-12-30,-9.069562656804919e-05,-0.002592044649645686,-0.003451194614171982,-0.016294701024889946,1553.0,2160.0,2528.0,2020.0,8261.0,2395.0
601717.SH,2025-12-30,-0.0059955911710858345,-0.002474771346896887,-0.0005166817572899163,-0.015987778082489967,2414.0,2113.0,1741.0,1993.0,8261.0,2395.0
002926.SZ,2025-12-30,-0.000931795162614435,-0.00347855594009161,-0.0033149169757962227,-0.011727061122655869,1745.0,2383.0,2499.0,1636.0,8263.0,2397.0
002725.SZ,2025-12-30,-0.01179385744035244,-0.004288480617105961,0.0013574669137597084,-0.017100023105740547,2719.0,2518.0,942.0,2086.0,8265.0,2398.0
002681.SZ,2025-12-30,0.0006338830571621656,-0.002575787715613842,-0.0038306964561343193,-0.017926376312971115,1379.0,2154.0,2578.0,2155.0,8266.0,2399.0
000875.SZ,2025-12-30,-0.0013280326966196299,-0.0030217659659683704,-0.002378964563831687,-0.014206495136022568,1819.0,2271.0,2323.0,1858.0,8271.0,2400.0
600176.SH,2025-12-30,-0.004939381964504719,-0.001853730296716094,-0.0007893137517385185,-0.018490983173251152,2327.0,1898.0,1851.0,2198.0,8274.0,2401.0
601456.SH,2025-12-30,-0.0034513180144131184,-0.0034910840913653374,-0.0025958989281207323,-0.009321917779743671,2163.0,2385.0,2373.0,1353.0,8274.0,2401.0
600571.SH,2025-12-30,-0.0032243356108665466,-0.0039491127245128155,-0.0033300109207630157,-0.007859669625759125,2129.0,2465.0,2503.0,1185.0,8282.0,2403.0
002194.SZ,2025-12-30,-0.0005463424022309482,-0.0016622741241008043,-0.0043916949070990086,-0.01813625544309616,1668.0,1813.0,2635.0,2171.0,8287.0,2404.0
600776.SH,2025-12-30,-0.006575495935976505,-0.0034640273079276085,0.0012049219803884625,-0.02287374436855316,2460.0,2382.0,1006.0,2443.0,8291.0,2405.0
002153.SZ,2025-12-30,0.0017626405460759997,-0.001872192369773984,-0.005499832332134247,-0.025861836969852448,1099.0,1906.0,2722.0,2570.0,8297.0,2406.0
600986.SH,2025-12-30,-0.005179276689887047,-0.004905110225081444,-0.00013632449554279447,-0.013521209359169006,2347.0,2596.0,1564.0,1800.0,8307.0,2407.0
600418.SH,2025-12-30,0.0024365477729588747,-0.00550379091873765,-0.004415081348270178,-0.017535556107759476,900.0,2645.0,2639.0,2124.0,8308.0,2408.0
002599.SZ,2025-12-30,-0.0021509137004613876,-0.0032530645839869976,-0.0015791011974215508,-0.014129802584648132,1987.0,2334.0,2141.0,1854.0,8316.0,2409.0
000837.SZ,2025-12-30,6.592221325263381e-05,-0.005745186936110258,-0.003866173792630434,-0.011190210469067097,1507.0,2666.0,2584.0,1560.0,8317.0,2410.0
603879.SH,2025-12-30,-0.005430766846984625,-0.0030505135655403137,0.0013857240555807948,-0.03218710049986839,2371.0,2279.0,934.0,2738.0,8322.0,2411.0
002706.SZ,2025-12-30,-0.001241667428985238,-0.0022734219674021006,-0.0016829425003379583,-0.02063070610165596,1804.0,2049.0,2167.0,2322.0,8342.0,2412.0
600630.SH,2025-12-30,-0.00963333249092102,-0.0013832799158990383,-0.002662752289324999,-0.011640253476798534,2641.0,1684.0,2392.0,1625.0,8342.0,2412.0
002548.SZ,2025-12-30,0.002821151399984956,-0.004588151350617409,-0.003062460571527481,-0.024764878675341606,797.0,2556.0,2460.0,2530.0,8343.0,2414.0
002011.SZ,2025-12-30,-0.002896420191973448,-0.004738535266369581,-0.0017282601911574602,-0.010808190330862999,2091.0,2565.0,2183.0,1506.0,8345.0,2415.0
002736.SZ,2025-12-30,-0.0018978554289788008,-0.004094372503459454,-0.0027700201608240604,-0.010768593288958073,1937.0,2494.0,2411.0,1504.0,8346.0,2416.0
603386.SH,2025-12-30,-0.0025109245907515287,-0.005612864624708891,0.0006371577037498355,-0.023032505065202713,2035.0,2653.0,1214.0,2449.0,8351.0,2417.0
603868.SH,2025-12-30,0.0003640325739979744,-0.0057098898105323315,-0.0037210811860859394,-0.01235680840909481,1440.0,2660.0,2566.0,1698.0,8364.0,2418.0
000766.SZ,2025-12-30,-0.007017499767243862,-0.0035995147190988064,-0.0007101573864929378,-0.011983535252511501,2485.0,2404.0,1819.0,1661.0,8369.0,2419.0
600171.SH,2025-12-30,-0.0017829604912549257,-0.0038441233336925507,-0.003000957425683737,-0.011266961693763733,1902.0,2450.0,2446.0,1573.0,8371.0,2420.0
002396.SZ,2025-12-30,-0.0039313496090471745,-0.0009520006715320051,-0.0033868299797177315,-0.01770046539604664,2225.0,1497.0,2515.0,2139.0,8376.0,2421.0
002636.SZ,2025-12-30,0.007330549880862236,-0.006522294133901596,-0.004902999382466078,-0.03758373484015465,190.0,2705.0,2678.0,2803.0,8376.0,2421.0
002273.SZ,2025-12-30,-0.0030249455012381077,-0.0016783520113676786,-0.0017796806059777737,-0.019627530127763748,2106.0,1822.0,2199.0,2262.0,8389.0,2423.0
002757.SZ,2025-12-30,-0.002557436004281044,-0.0033671893179416656,-0.0033977674320340157,-0.010748784989118576,2044.0,2359.0,2517.0,1499.0,8419.0,2424.0
002990.SZ,2025-12-30,-0.001308410195633769,-0.0038756579160690308,-0.003610222600400448,-0.011581064201891422,1813.0,2454.0,2553.0,1617.0,8437.0,2425.0
002590.SZ,2025-12-30,-0.0003055285778827965,-0.0032158968970179558,-0.0015471510123461485,-0.021469896659255028,1619.0,2322.0,2126.0,2371.0,8438.0,2426.0
600581.SH,2025-12-30,-0.0018172597046941519,-0.0038347095251083374,-0.006259237416088581,-0.009078317321836948,1915.0,2444.0,2753.0,1326.0,8438.0,2426.0
603885.SH,2025-12-30,-0.0010631985496729612,-0.0030460460111498833,-0.0031035514548420906,-0.015040592290461063,1772.0,2276.0,2466.0,1928.0,8442.0,2428.0
002530.SZ,2025-12-30,-0.0011798227205872536,-0.0026881396770477295,-0.003456598147749901,-0.015158268623054028,1793.0,2191.0,2529.0,1938.0,8451.0,2429.0
003006.SZ,2025-12-30,0.0028766633477061987,-0.00614437460899353,-0.009228301234543324,-0.018471645191311836,774.0,2685.0,2811.0,2195.0,8465.0,2430.0
000628.SZ,2025-12-30,0.0009735822095535696,-0.003547343425452709,-0.0035763131454586983,-0.01904449425637722,1294.0,2395.0,2548.0,2229.0,8466.0,2431.0
002122.SZ,2025-12-30,-0.0021999552845954895,-0.0009473834070377052,-0.003921791445463896,-0.021749386563897133,1998.0,1491.0,2595.0,2385.0,8469.0,2432.0
002596.SZ,2025-12-30,-0.009628591127693653,-0.004824372474104166,0.00187212775927037,-0.022909700870513916,2640.0,2582.0,805.0,2445.0,8472.0,2433.0
600381.SH,2025-12-30,-0.0023771992418915033,-0.003276979550719261,-0.0017179118003696203,-0.015210322104394436,2019.0,2341.0,2179.0,1939.0,8478.0,2434.0
600095.SH,2025-12-30,-0.013291892595589161,-0.0020647391211241484,-0.00518147274851799,-0.007009915076196194,2751.0,1968.0,2697.0,1064.0,8480.0,2435.0
000913.SZ,2025-12-30,-0.0007050101994536817,-0.005027903709560633,-0.004136998672038317,-0.01120552234351635,1698.0,2612.0,2620.0,1562.0,8492.0,2436.0
603557.SH,2025-12-30,-0.00821788888424635,-0.0025219623930752277,-0.00143869174644351,-0.01239069364964962,2570.0,2138.0,2084.0,1702.0,8494.0,2437.0
001696.SZ,2025-12-30,-0.007130672223865986,-0.002248058095574379,-0.001684290124103427,-0.013538737781345844,2497.0,2035.0,2168.0,1802.0,8502.0,2438.0
603985.SH,2025-12-30,0.0001770419185049832,-0.0031209145672619343,-0.0062267109751701355,-0.01572263240814209,1483.0,2294.0,2752.0,1976.0,8505.0,2439.0
002709.SZ,2025-12-30,-0.006678094156086445,-0.00121092121116817,-0.000381067453417927,-0.033879224210977554,2466.0,1607.0,1668.0,2765.0,8506.0,2440.0
002976.SZ,2025-12-30,-0.000612302974332124,-0.0076892320066690445,5.714891813113354e-05,-0.027393143624067307,1682.0,2746.0,1465.0,2615.0,8508.0,2441.0
601069.SH,2025-12-30,0.002766355872154236,-0.002746827434748411,-0.005067873280495405,-0.03985295444726944,812.0,2204.0,2689.0,2808.0,8513.0,2442.0
603876.SH,2025-12-30,-0.00857502594590187,-0.0078438064083457,0.0014423999236896634,-0.019390752539038658,2593.0,2754.0,915.0,2255.0,8517.0,2443.0
605188.SH,2025-12-30,-0.01095699705183506,-0.004159123636782169,4.964106119587086e-05,-0.014183251187205315,2690.0,2503.0,1472.0,1856.0,8521.0,2444.0
600676.SH,2025-12-30,-0.0025344768073409796,-0.0033241361379623413,-0.001905056880787015,-0.014918745495378971,2041.0,2352.0,2219.0,1916.0,8528.0,2445.0
002105.SZ,2025-12-30,-0.0035523083060979843,-0.0031248703598976135,-0.0009921893943101168,-0.017536675557494164,2177.0,2295.0,1932.0,2125.0,8529.0,2446.0
002733.SZ,2025-12-30,0.00024178699823096395,-0.005741742439568043,-0.0027109812945127487,-0.016054091975092888,1468.0,2665.0,2400.0,2000.0,8533.0,2447.0
603863.SH,2025-12-30,0.00775770703330636,-0.00888002011924982,-0.007766008377075195,-0.04240845888853073,163.0,2777.0,2794.0,2815.0,8549.0,2448.0
600375.SH,2025-12-30,-0.004122114274650812,-0.003625033423304558,-0.004657187964767218,-0.008343403227627277,2244.0,2409.0,2659.0,1244.0,8556.0,2449.0
002320.SZ,2025-12-30,-0.0023994995281100273,-0.00130353937856853,-0.003372759558260441,-0.021570146083831787,2021.0,1648.0,2511.0,2378.0,8558.0,2450.0
002084.SZ,2025-12-30,-0.009331987239420414,0.0016275638481602073,-0.004472915083169937,-0.030828626826405525,2625.0,578.0,2643.0,2714.0,8560.0,2451.0
000530.SZ,2025-12-30,-0.007920199073851109,-0.0016712311189621687,-0.001989438896998763,-0.015579265542328358,2548.0,1815.0,2235.0,1969.0,8567.0,2452.0
601608.SH,2025-12-30,-0.011263304390013218,-0.005186611320823431,0.0023078916128724813,-0.025265531614422798,2701.0,2627.0,690.0,2550.0,8568.0,2453.0
002281.SZ,2025-12-30,-0.0005844452534802258,-0.0028717597015202045,-0.0021776773501187563,-0.021832183003425598,1675.0,2236.0,2274.0,2387.0,8572.0,2454.0
600644.SH,2025-12-30,-0.007405631244182587,-0.0033020968548953533,-0.005379415582865477,-0.006535856053233147,2515.0,2345.0,2715.0,1001.0,8576.0,2455.0
600250.SH,2025-12-30,-0.010351710021495819,-0.0030156481079757214,0.0007403322379104793,-0.02327697165310383,2668.0,2270.0,1181.0,2461.0,8580.0,2456.0
600797.SH,2025-12-30,-0.0010604462586343288,-0.0047029186971485615,-0.006910751573741436,-0.01053975522518158,1771.0,2564.0,2771.0,1477.0,8583.0,2457.0
002253.SZ,2025-12-30,-0.0005087470053695142,-0.006297752261161804,-0.00226168823428452,-0.01513702142983675,1661.0,2692.0,2299.0,1935.0,8587.0,2458.0
002721.SZ,2025-12-30,-0.004628414753824472,-0.0030278614722192287,-0.0021921948064118624,-0.01266210526227951,2299.0,2273.0,2282.0,1733.0,8587.0,2458.0
601127.SH,2025-12-30,0.0016113674500957131,-0.005181224551051855,-0.005952498875558376,-0.016835354268550873,1146.0,2626.0,2742.0,2073.0,8587.0,2458.0
002015.SZ,2025-12-30,-0.0062809293158352375,-0.0027790358290076256,-0.0023509575985372066,-0.01169322244822979,2433.0,2213.0,2317.0,1631.0,8594.0,2461.0
000987.SZ,2025-12-30,-0.0048679872415959835,-0.0036857547238469124,-0.002524028532207012,-0.010746574029326439,2321.0,2420.0,2356.0,1498.0,8595.0,2462.0
600109.SH,2025-12-30,-0.00697392039000988,-0.004145159386098385,-0.003220907412469387,-0.007537170313298702,2482.0,2501.0,2483.0,1131.0,8597.0,2463.0
600756.SH,2025-12-30,0.0028531693387776613,-0.00828962679952383,-0.0027168518863618374,-0.028847582638263702,785.0,2761.0,2404.0,2660.0,8610.0,2464.0
603615.SH,2025-12-30,-0.006259754300117493,-0.003422101493924856,-0.003117084503173828,-0.009255930781364441,2430.0,2375.0,2468.0,1339.0,8612.0,2465.0
603058.SH,2025-12-30,-0.0018730834126472473,-0.00586894853040576,-0.001016475260257721,-0.016832975670695305,1929.0,2671.0,1941.0,2072.0,8613.0,2466.0
600621.SH,2025-12-30,-0.004816484171897173,-0.004466503392904997,-0.0035245949402451515,-0.008141959086060524,2313.0,2542.0,2539.0,1222.0,8616.0,2467.0
002082.SZ,2025-12-30,-0.008423113264143467,0.0006335808429867029,-0.0033316942863166332,-0.029749883338809013,2584.0,845.0,2504.0,2689.0,8622.0,2468.0
002925.SZ,2025-12-30,0.0035328343510627747,-0.006332977209240198,-0.007423045113682747,-0.024409480392932892,643.0,2693.0,2786.0,2510.0,8632.0,2469.0
600609.SH,2025-12-30,-0.00018507469212636352,-0.00477236695587635,-0.0037750829942524433,-0.014765537343919277,1584.0,2571.0,2572.0,1905.0,8632.0,2469.0
002409.SZ,2025-12-30,-0.00713085662573576,-0.0018501020967960358,-0.0012999093160033226,-0.018731173127889633,2498.0,1895.0,2035.0,2206.0,8634.0,2471.0
002543.SZ,2025-12-30,-0.00481345783919096,-0.004882915411144495,-0.0029617915861308575,-0.008773932233452797,2312.0,2593.0,2438.0,1291.0,8634.0,2471.0
603223.SH,2025-12-30,-0.006270908750593662,-0.000961656856816262,-0.005016369745135307,-0.016251856461167336,2432.0,1503.0,2686.0,2017.0,8638.0,2473.0
002938.SZ,2025-12-30,0.001623968593776226,-0.002500393660739064,-0.005406870972365141,-0.028894245624542236,1143.0,2127.0,2718.0,2661.0,8649.0,2474.0
002827.SZ,2025-12-30,-0.001727997325360775,-0.004070457071065903,-0.0012941746972501278,-0.019111908972263336,1891.0,2491.0,2032.0,2237.0,8651.0,2475.0
600779.SH,2025-12-30,-0.0022746750619262457,-0.0033220755867660046,-0.004477334208786488,-0.01187965925782919,2006.0,2351.0,2644.0,1652.0,8653.0,2476.0
600556.SH,2025-12-30,-0.009360866621136665,-0.0075847674161195755,0.0021347692236304283,-0.02564542181789875,2626.0,2743.0,728.0,2562.0,8659.0,2477.0
000736.SZ,2025-12-30,-0.007452009245753288,-0.003998920321464539,-0.002398829907178879,-0.00926767848432064,2519.0,2477.0,2325.0,1341.0,8662.0,2478.0
002998.SZ,2025-12-30,-0.007983476854860783,-0.0018786722794175148,-0.0022234260104596615,-0.014917322434484959,2552.0,1909.0,2291.0,1915.0,8667.0,2479.0
605358.SH,2025-12-30,-0.008779266849160194,0.00024440413108095527,-0.002883348148316145,-0.02904777228832245,2602.0,970.0,2432.0,2666.0,8670.0,2480.0
600775.SH,2025-12-30,-0.005462721921503544,-0.0033101378940045834,-0.002275727456435561,-0.011878956109285355,2375.0,2347.0,2301.0,1651.0,8674.0,2481.0
000400.SZ,2025-12-30,-0.011377302929759026,-0.002700876910239458,-0.002445037243887782,-0.010261285118758678,2707.0,2194.0,2333.0,1453.0,8687.0,2482.0
002075.SZ,2025-12-30,-0.008111908100545406,-0.0029060188680887222,-0.002320926170796156,-0.01130877248942852,2562.0,2249.0,2310.0,1578.0,8699.0,2483.0
000559.SZ,2025-12-30,-0.0071273064240813255,-0.0051913512870669365,0.0019797233399003744,-0.037059932947158813,2496.0,2628.0,776.0,2800.0,8700.0,2484.0
000750.SZ,2025-12-30,-0.0038408194668591022,-0.004307600669562817,-0.004530039150267839,-0.009033121168613434,2212.0,2522.0,2650.0,1320.0,8704.0,2485.0
