size,models,num_windows,mean_test_cumulative_return_pct,std_test_cumulative_return_pct,min_test_cumulative_return_pct,max_test_cumulative_return_pct,mean_test_annualized_return_pct,mean_test_max_drawdown_pct,mean_test_sharpe,mean_test_win_rate_pct,mean_test_profit_factor
6,"DLinear,FreTS,PatchTST,TimeMixer,WPMixer,iTransformer",22,-0.970272142134493,33.42440355799831,-55.22702165347949,93.20582460327059,86.28279607512049,34.54485007306297,0.9255844669750249,47.383276675184305,1.0085676854132182
5,"DLinear,FreTS,PatchTST,TimeMixer,iTransformer",22,-1.0537294769856766,50.42098439233521,-74.19785759796302,165.25701419698166,288.6972147817599,36.3299103001629,2.9405436579605695,47.565694212339174,0.9947932771870629
5,"DLinear,LightTS,PatchTST,WPMixer,iTransformer",22,-1.1695941315807281,69.52040731937181,-62.526491352545875,287.3932834987874,1099.5044761311356,38.37530737754172,9.5120748188958,47.43691239813467,0.988627336554719
1,FreTS,22,-1.3704218210317556,65.21686185507991,-64.74825001470487,241.1382394114654,712.0469991615591,41.54625153525085,4.939102972469967,44.33010857571172,0.9337934092108507
5,"DLinear,FreTS,LightTS,WPMixer,iTransformer",22,-1.540166657180575,43.067986958252476,-59.44860345984294,151.08433738037849,206.97434562465412,37.66109415202495,1.8009919718100662,46.64443807251857,0.9766954739412885
3,"DLinear,FreTS,TimeMixer",22,-1.698990717133782,64.62003749600329,-52.99007298751138,273.20188082122826,934.403483710497,38.18911019308952,8.650776725819373,46.41336171606153,0.9492824525016677
6,"DLinear,FreTS,LightTS,PatchTST,TimeMixer,iTransformer",22,-1.7754838452311548,39.95149694118813,-59.317728923047866,119.76185709518934,134.43889094427206,35.62763984577501,1.7218855122782089,48.048716863650796,1.0257573911711482
2,"FreTS,WPMixer",22,-2.304309759809813,45.3164416384454,-62.240128233769674,103.10316904429895,184.4934119902041,39.44334136077561,1.814487821078187,47.65646367314367,0.954952418195867
4,"DLinear,LightTS,WPMixer,iTransformer",22,-2.3864158769943016,68.87184665727366,-71.14883466000825,277.51448889974944,998.8984405182302,40.31202098427452,7.834747654913931,46.090730901932226,0.9428495815035448
4,"DLinear,FreTS,TimeMixer,WPMixer",22,-2.488550627051143,60.93228344356292,-52.67079244490054,255.28020451750342,757.3265686837284,37.622398382305306,7.805444127931339,45.999657055316646,0.9508370713504
5,"FreTS,LightTS,PatchTST,WPMixer,iTransformer",22,-2.628098814684755,67.65569621742038,-60.69326330899829,261.0996539098326,907.4548631242593,38.212200626170414,7.771313525189037,46.83232739621451,0.9670298762477743
7,"DLinear,FreTS,LightTS,PatchTST,TimeMixer,WPMixer,iTransformer",22,-2.6949959200199944,46.99733512392551,-53.02523554343742,178.97172567641772,283.3993348822387,35.630576285244814,2.9936603759434264,46.404294001406534,0.9974212793593229
6,"FiLM,FreTS,PatchTST,TimeMixer,WPMixer,iTransformer",22,-2.735379914393683,41.64792848593785,-72.35199382165827,81.14391636002713,113.05303119260921,36.43416501683915,1.4157210423291833,47.59246975019914,1.0137265183465887
4,"DLinear,FreTS,WPMixer,iTransformer",22,-3.140431206024398,33.92812726510572,-63.00333543530634,102.2202735381033,84.47759549086119,35.667759344980375,0.8413546764753023,47.582372359193776,0.9888351321165313
